No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
31586,48.0,48.0,2.0,26.0,1300.0,30.0,13.4,1019.6,12.1,2.2,2.4
31587,47.0,47.0,2.0,29.0,1000.0,21.0,13.2,1019.1,12.1,3.4,1.9
31588,43.0,43.0,2.0,34.0,1000.0,16.0,12.9,1018.2,12.0,0.7,2.1
31589,44.0,44.0,2.0,34.0,900.0,13.0,12.7,1017.7,11.6,0.5,1.9
31590,38.0,38.0,2.0,48.0,1300.0,6.0,12.4,1017.2,11.5,2.1,1.1
31591,41.0,41.0,2.0,52.0,1700.0,2.0,12.1,1017.1,11.2,1.3,1.3
31592,42.0,42.0,2.0,56.0,1900.0,2.0,12.1,1016.2,11.0,1.8,1.9
31593,42.0,42.0,2.0,54.0,2000.0,2.0,12.2,1016.3,11.3,2.6,1.8
31594,39.0,39.0,2.0,50.0,2200.0,2.0,12.5,1016.3,11.6,1.5,1.7
31595,46.0,46.0,2.0,48.0,2100.0,7.0,12.7,1016.0,11.9,1.0,2.0
31596,44.0,44.0,2.0,51.0,2100.0,2.0,12.7,1015.5,11.9,1.2,0.9
31597,42.0,42.0,2.0,50.0,2000.0,5.0,13.1,1014.6,12.3,1.2,1.1
31598,41.0,41.0,2.0,55.0,2100.0,3.0,13.4,1012.7,12.6,1.6,2.4
31599,39.0,39.0,2.0,59.0,2100.0,2.0,13.5,1012.4,12.4,0.2,1.1
31600,44.0,44.0,2.0,56.0,2100.0,2.0,14.4,1011.7,12.8,0.0,1.4
31601,46.0,46.0,2.0,55.0,2000.0,5.0,14.9,1011.7,12.9,0.0,0.7
31602,50.0,50.0,2.0,61.0,1900.0,2.0,14.9,1012.5,12.8,0.0,0.9
31603,49.0,49.0,2.0,64.0,1900.0,2.0,14.9,1012.5,13.3,0.0,0.7
31604,57.0,57.0,2.0,63.0,2000.0,2.0,14.4,1012.9,13.3,0.0,0.4
31605,57.0,58.0,2.0,61.0,2000.0,2.0,13.9,1013.3,12.8,0.0,0.2
31606,51.0,51.0,2.0,62.0,1800.0,2.0,13.9,1014.2,11.9,0.0,2.0
31607,11.0,11.0,2.0,35.0,600.0,26.0,13.9,1014.4,8.5,0.0,2.2
31608,4.0,6.0,2.0,17.0,200.0,51.0,15.9,1014.8,0.0,0.0,4.1
31609,4.0,6.0,2.0,17.0,200.0,49.0,15.1,1015.1,-1.1,0.0,2.8
31610,4.0,6.0,2.0,16.0,300.0,52.0,14.7,1015.0,-2.7,0.0,3.5
31611,11.0,11.0,2.0,13.0,200.0,60.0,14.0,1015.4,-2.5,0.0,3.0
31612,3.0,6.0,2.0,14.0,200.0,59.0,13.2,1015.3,-2.3,0.0,4.7
31613,6.0,10.0,2.0,15.0,300.0,55.0,12.1,1016.5,-2.5,0.0,2.8
31614,7.0,13.0,2.0,14.0,300.0,51.0,11.1,1017.0,-1.0,0.0,2.8
31615,10.0,10.0,2.0,20.0,300.0,43.0,10.1,1017.8,-1.3,0.0,1.6
31616,11.0,16.0,2.0,36.0,400.0,26.0,9.5,1018.6,-1.3,0.0,2.2
31617,13.0,25.0,2.0,39.0,500.0,22.0,11.1,1019.0,-1.7,0.0,3.0
31618,13.0,23.0,2.0,29.0,500.0,33.0,11.8,1019.9,-2.4,0.0,4.4
31619,9.0,21.0,2.0,23.0,400.0,41.0,12.7,1019.8,-2.4,0.0,3.2
31620,12.0,15.0,2.0,21.0,400.0,49.0,13.6,1019.6,-1.2,0.0,4.5
31621,12.0,15.0,2.0,21.0,300.0,55.0,15.1,1019.0,-1.5,0.0,3.4
31622,7.0,10.0,2.0,21.0,300.0,60.0,15.7,1018.0,-2.3,0.0,3.6
31623,13.0,13.0,2.0,20.0,300.0,66.0,16.9,1017.2,-2.2,0.0,2.1
31624,12.0,15.0,2.0,21.0,300.0,68.0,17.1,1017.1,-2.1,0.0,3.3
31625,8.0,16.0,2.0,24.0,300.0,65.0,17.3,1017.4,-2.4,0.0,2.7
31626,14.0,21.0,2.0,31.0,300.0,58.0,16.9,1017.8,-2.8,0.0,1.7
31627,13.0,24.0,2.0,44.0,400.0,36.0,12.8,1018.1,1.1,0.0,0.7
31628,10.0,27.0,2.0,56.0,500.0,21.0,9.6,1018.7,4.4,0.0,0.4
31629,20.0,68.0,2.0,67.0,600.0,5.0,9.2,1019.4,4.8,0.0,0.3
31630,19.0,40.0,2.0,76.0,800.0,2.0,8.3,1019.9,4.1,0.0,0.5
31631,32.0,56.0,2.0,76.0,1000.0,2.0,8.0,1019.9,5.5,0.0,0.2
31632,34.0,73.0,2.0,73.0,1200.0,2.0,7.4,1020.4,5.0,0.0,0.6
31633,31.0,90.0,2.0,69.0,1000.0,2.0,7.1,1020.7,5.4,0.0,0.5
31634,26.0,74.0,2.0,62.0,1100.0,2.0,6.0,1020.5,4.6,0.0,0.2
31635,26.0,54.0,3.0,61.0,600.0,2.0,5.9,1020.4,4.5,0.0,0.8
31636,28.0,45.0,2.0,61.0,400.0,2.0,5.5,1020.4,4.3,0.0,0.9
31637,25.0,52.0,2.0,59.0,600.0,2.0,5.2,1020.7,3.8,0.0,0.9
31638,39.0,67.0,3.0,57.0,900.0,2.0,5.4,1020.5,3.6,0.0,1.5
31639,36.0,78.0,4.0,56.0,900.0,2.0,5.8,1020.5,3.6,0.0,1.1
31640,29.0,68.0,3.0,48.0,800.0,2.0,6.4,1020.8,4.1,0.0,0.9
31641,20.0,46.0,3.0,46.0,600.0,2.0,7.4,1021.3,3.8,0.0,1.2
31642,28.0,55.0,4.0,48.0,700.0,2.0,8.3,1021.3,3.7,0.0,1.2
31643,28.0,46.0,3.0,43.0,600.0,5.0,10.5,1020.9,3.3,0.0,1.0
31644,27.0,51.0,4.0,49.0,600.0,10.0,12.0,1020.5,4.5,0.0,0.9
31645,41.0,80.0,5.0,65.0,800.0,9.0,13.9,1019.8,4.2,0.0,1.1
31646,50.0,89.0,8.0,75.0,700.0,18.0,16.2,1018.4,2.6,0.0,2.1
31647,40.0,62.0,7.0,47.0,500.0,37.0,17.0,1017.5,1.4,0.0,2.1
31648,34.0,43.0,5.0,35.0,400.0,45.0,17.3,1016.9,0.4,0.0,3.9
31649,21.0,21.0,4.0,26.0,300.0,55.0,17.5,1016.3,-2.2,0.0,2.7
31650,20.0,34.0,5.0,30.0,300.0,53.0,16.5,1016.3,-0.3,0.0,1.8
31651,34.0,63.0,7.0,46.0,400.0,37.0,14.8,1016.4,1.0,0.0,1.5
31652,38.0,78.0,12.0,59.0,600.0,23.0,12.3,1016.6,3.5,0.0,0.8
31653,40.0,72.0,8.0,61.0,600.0,16.0,9.2,1016.8,5.7,0.0,0.9
31654,34.0,79.0,9.0,75.0,600.0,2.0,9.4,1016.8,5.9,0.0,0.7
31655,48.0,94.0,13.0,78.0,700.0,2.0,8.1,1016.8,6.2,0.0,0.7
31656,52.0,94.0,13.0,76.0,700.0,2.0,8.0,1016.6,6.0,0.0,0.5
31657,53.0,101.0,6.0,68.0,900.0,2.0,7.5,1016.5,5.5,0.0,1.1
31658,61.0,110.0,4.0,70.0,1000.0,2.0,7.2,1016.3,5.3,0.0,0.0
31659,59.0,122.0,4.0,78.0,1000.0,2.0,7.2,1016.2,5.2,0.0,0.9
31660,69.0,134.0,4.0,72.0,1100.0,2.0,6.6,1015.8,5.2,0.0,1.0
31661,68.0,137.0,4.0,66.0,1100.0,2.0,6.5,1016.0,5.3,0.0,0.8
31662,58.0,104.0,4.0,61.0,800.0,2.0,6.1,1015.7,5.2,0.0,0.9
31663,56.0,95.0,3.0,58.0,800.0,2.0,5.7,1015.7,4.8,0.0,0.8
31664,56.0,92.0,3.0,58.0,900.0,2.0,6.8,1015.9,5.7,0.0,1.4
31665,56.0,101.0,5.0,61.0,1000.0,2.0,9.0,1016.1,5.4,0.0,1.3
31666,56.0,98.0,8.0,58.0,900.0,2.0,10.9,1016.1,5.8,0.0,1.3
31667,82.93337203901532,109.02330301717916,17.59094149754264,57.901642517076006,1271.294377232746,55.79504428314302,12.7,1015.7,5.8,0.0,1.4
31668,82.93337203901532,109.02330301717916,17.59094149754264,57.901642517076006,1271.294377232746,55.79504428314302,14.3,1015.1,6.4,0.0,1.4
31669,82.93337203901532,109.02330301717916,17.59094149754264,57.901642517076006,1271.294377232746,55.79504428314302,15.7,1014.0,5.9,0.0,1.1
31670,97.0,129.0,25.0,72.0,1000.0,29.0,17.2,1012.6,5.8,0.0,0.8
31671,108.0,149.0,24.0,93.0,1100.0,30.0,17.8,1011.7,5.7,0.0,1.6
31672,122.0,175.0,28.0,107.0,1000.0,35.0,18.6,1011.3,7.1,0.0,2.0
31673,133.0,187.0,26.0,105.0,1000.0,35.0,18.5,1010.8,7.3,0.0,1.1
31674,128.0,172.0,21.0,95.0,900.0,38.0,17.3,1010.9,8.2,0.0,0.9
31675,126.0,170.0,14.0,121.0,1100.0,8.0,14.8,1011.1,8.7,0.0,0.5
31676,130.0,176.0,8.0,122.0,1300.0,2.0,12.7,1011.6,9.9,0.0,0.2
31677,133.0,174.0,6.0,113.0,1400.0,2.0,11.8,1012.1,9.9,0.0,0.0
31678,162.0,204.0,6.0,106.0,2400.0,2.0,11.2,1012.6,9.8,0.0,0.0
31679,146.0,206.0,6.0,125.0,1900.0,2.0,11.0,1013.0,9.7,0.0,0.1
31680,136.0,217.0,5.0,118.0,1700.0,2.0,11.6,1014.0,9.5,0.0,1.2
31681,136.0,195.0,5.0,108.0,1600.0,2.0,10.2,1014.1,8.8,0.0,0.5
31682,131.0,173.0,5.0,99.0,1700.0,2.0,10.2,1014.2,8.5,0.0,0.9
31683,128.0,151.0,2.0,89.0,1200.0,2.0,9.3,1014.3,8.1,0.0,0.6
31684,125.0,142.0,2.0,85.0,1300.0,2.0,8.7,1013.9,7.5,0.0,0.9
31685,130.0,143.0,2.0,79.0,1300.0,2.0,8.3,1014.8,7.4,0.0,0.6
31686,129.0,137.0,2.0,82.0,1100.0,2.0,7.8,1015.4,6.9,0.0,1.2
31687,135.0,139.0,2.0,79.0,1200.0,2.0,9.7,1016.1,7.8,0.0,1.9
31688,134.0,148.0,2.0,77.0,1300.0,2.0,10.1,1017.0,7.9,0.0,1.8
31689,135.0,137.0,2.0,71.0,1300.0,2.0,11.7,1018.1,8.0,0.0,2.0
31690,119.0,119.0,6.0,65.0,1200.0,7.0,14.8,1019.1,9.6,0.0,1.2
31691,102.0,102.0,4.0,57.0,900.0,21.0,17.3,1019.3,9.2,0.0,1.6
31692,66.0,66.0,4.0,42.0,700.0,42.0,17.1,1019.0,9.3,0.0,3.5
31693,129.0,189.0,22.0,62.0,1600.0,57.0,17.6,1018.3,10.5,0.0,3.2
31694,140.0,184.0,25.0,61.0,1900.0,67.0,18.2,1017.5,10.8,0.0,2.9
31695,154.0,193.0,25.0,65.0,2500.0,68.0,18.4,1016.9,10.7,0.0,2.3
31696,162.0,174.0,20.0,61.0,2200.0,77.0,18.3,1016.8,10.9,0.0,2.2
31697,144.0,169.0,13.0,58.0,1700.0,81.0,17.9,1017.0,10.0,0.0,2.6
31698,124.0,140.0,8.0,62.0,1400.0,64.0,17.3,1017.5,10.7,0.0,1.7
31699,123.0,157.0,5.0,65.0,1500.0,55.0,15.6,1018.2,10.8,0.0,1.1
31700,124.0,156.0,3.0,73.0,1400.0,32.0,15.0,1019.0,10.0,0.0,1.4
31701,100.0,115.0,2.0,89.0,1100.0,5.0,14.3,1019.7,9.3,0.0,1.4
31702,81.0,95.0,2.0,84.0,1000.0,2.0,13.8,1020.6,8.8,0.0,1.8
31703,60.0,63.0,2.0,66.0,1100.0,6.0,13.6,1021.0,8.6,0.0,1.1
31704,52.0,70.0,3.0,65.0,1000.0,5.0,13.7,1021.4,8.1,0.0,1.4
31705,52.0,65.0,2.0,65.0,800.0,5.0,13.3,1021.5,7.5,0.0,1.2
31706,51.0,51.0,3.0,65.0,900.0,2.0,13.0,1021.4,7.9,0.0,1.0
31707,52.0,54.0,3.0,60.0,900.0,8.0,13.0,1021.3,7.7,0.0,0.7
31708,48.0,53.0,2.0,55.0,700.0,15.0,12.8,1021.3,8.5,0.0,1.1
31709,42.0,53.0,2.0,51.0,700.0,19.0,12.5,1021.4,8.0,0.0,1.4
31710,50.0,57.0,2.0,60.0,700.0,10.0,12.3,1021.6,8.4,0.0,1.1
31711,49.0,70.0,2.0,64.0,800.0,4.0,12.5,1021.8,7.8,0.0,0.9
31712,55.0,77.0,2.0,71.0,1000.0,2.0,12.3,1022.2,8.6,0.0,1.0
31713,62.0,82.0,2.0,69.0,1200.0,2.0,12.7,1022.6,9.0,0.0,1.2
31714,64.0,102.0,2.0,66.0,1200.0,2.0,13.1,1023.2,8.4,0.0,1.2
31715,66.0,98.0,4.0,66.0,1300.0,3.0,14.5,1022.8,8.7,0.0,1.2
31716,72.0,116.0,6.0,70.0,1300.0,6.0,15.6,1022.3,9.3,0.0,0.7
31717,84.0,142.0,7.0,75.0,1400.0,11.0,16.5,1021.2,9.4,0.0,1.5
31718,93.0,135.0,9.0,74.0,1300.0,26.0,17.6,1019.9,10.0,0.0,1.6
31719,102.0,124.0,8.0,59.0,1000.0,58.0,18.1,1019.0,10.9,0.0,1.0
31720,104.0,116.0,8.0,32.0,900.0,100.0,18.2,1018.2,10.6,0.0,1.5
31721,98.0,115.0,6.0,34.0,800.0,99.0,18.1,1017.6,9.7,0.0,2.1
31722,86.0,112.0,5.0,43.0,900.0,83.0,17.6,1017.3,9.7,0.0,1.4
31723,89.0,115.0,4.0,52.0,1000.0,71.0,16.1,1017.2,10.2,0.0,0.8
31724,88.0,122.0,3.0,67.0,1100.0,53.0,14.9,1017.4,10.5,0.0,0.8
31725,102.0,128.0,4.0,75.0,1100.0,46.0,15.2,1017.5,11.0,0.0,1.0
31726,105.0,141.0,4.0,100.0,1200.0,20.0,16.1,1017.6,10.8,0.0,1.0
31727,116.0,169.0,4.0,103.0,1400.0,8.0,15.8,1017.7,11.6,0.0,1.1
31728,114.0,192.0,3.0,103.0,1700.0,2.0,15.3,1017.6,11.7,0.0,0.8
31729,118.0,193.0,2.0,98.0,1700.0,2.0,13.8,1017.1,11.7,0.0,0.4
31730,118.0,177.0,2.0,91.0,2100.0,2.0,12.2,1016.7,10.9,0.0,0.8
31731,113.0,161.0,4.0,91.0,1500.0,2.0,11.6,1016.3,10.5,0.0,0.3
31732,109.0,134.0,3.0,84.0,1500.0,2.0,11.2,1016.1,10.3,0.0,0.1
31733,105.0,128.0,3.0,81.0,1500.0,2.0,10.8,1016.0,10.0,0.0,0.1
31734,109.0,124.0,2.0,74.0,1500.0,2.0,10.6,1016.2,9.8,0.0,0.0
31735,109.0,125.0,3.0,70.0,1600.0,2.0,10.5,1016.6,9.9,0.0,0.3
31736,108.0,129.0,3.0,69.0,1800.0,2.0,10.4,1016.8,9.8,0.0,0.5
31737,116.0,165.0,4.0,71.0,2000.0,2.0,12.2,1017.1,11.6,0.0,0.7
31738,133.0,149.0,5.0,68.0,1600.0,2.0,14.6,1017.3,12.3,0.0,1.1
31739,138.0,159.0,6.0,71.0,1400.0,8.0,16.3,1016.9,11.9,0.0,1.6
31740,150.0,186.0,9.0,77.0,1400.0,29.0,18.0,1016.6,12.4,0.0,1.3
31741,165.0,193.0,11.0,69.0,1300.0,62.0,19.0,1015.7,12.5,0.0,0.7
31742,171.0,194.0,11.0,75.0,1400.0,74.0,20.1,1014.8,12.8,0.0,0.9
31743,176.0,191.0,9.0,73.0,1400.0,94.0,21.0,1014.0,12.2,0.0,1.5
31744,182.0,193.0,8.0,87.0,1400.0,88.0,21.5,1013.4,12.6,0.0,1.4
31745,180.0,220.0,8.0,116.0,1400.0,69.0,21.3,1013.2,13.0,0.0,1.4
31746,191.0,250.0,7.0,114.0,1400.0,69.0,20.3,1013.3,13.0,0.0,1.5
31747,193.0,220.0,7.0,67.0,1300.0,108.0,19.1,1013.5,13.1,0.0,1.4
31748,211.0,241.0,6.0,81.0,1400.0,73.0,16.4,1014.0,13.5,0.0,0.2
31749,228.0,242.0,3.0,88.0,1600.0,44.0,15.2,1014.4,13.6,0.0,0.1
31750,243.0,252.0,3.0,107.0,1700.0,14.0,14.6,1014.7,13.5,0.0,0.6
31751,244.0,244.0,2.0,105.0,1800.0,5.0,14.3,1015.1,13.3,0.0,0.3
31752,254.0,257.0,2.0,121.0,2100.0,2.0,14.0,1015.3,13.2,0.0,0.5
31753,257.0,257.0,3.0,119.0,2400.0,2.0,14.0,1015.3,13.2,0.0,0.5
31754,213.0,213.0,3.0,120.0,2200.0,2.0,13.4,1015.2,12.6,0.0,1.1
31755,188.0,204.0,2.0,121.0,2000.0,2.0,13.4,1015.5,12.8,0.0,0.7
31756,204.0,232.0,3.0,113.0,1900.0,2.0,13.1,1015.4,12.5,0.0,0.5
31757,199.0,214.0,3.0,102.0,1700.0,2.0,12.7,1015.4,12.1,0.0,0.5
31758,206.0,206.0,3.0,96.0,1600.0,2.0,12.9,1015.6,12.3,0.0,0.5
31759,218.0,218.0,3.0,90.0,1600.0,2.0,12.4,1016.1,11.8,0.0,0.9
31760,215.0,215.0,3.0,87.0,1800.0,2.0,12.4,1016.6,11.8,0.0,0.4
31761,228.0,250.0,4.0,89.0,1900.0,2.0,13.6,1017.3,13.1,0.0,0.5
31762,248.0,253.0,6.0,95.0,1900.0,2.0,14.6,1018.0,13.8,0.0,0.8
31763,263.0,287.0,11.0,99.0,1900.0,11.0,16.8,1018.0,14.3,0.0,1.3
31764,257.0,274.0,13.0,108.0,1900.0,21.0,18.5,1017.8,13.6,0.0,1.5
31765,270.0,287.0,18.0,76.0,1900.0,74.0,19.5,1017.2,14.1,0.0,1.3
31766,302.0,323.0,22.0,87.0,1900.0,91.0,20.9,1016.6,13.8,0.0,1.0
31767,344.0,382.0,17.0,142.0,2100.0,71.0,21.5,1015.8,14.6,0.0,1.3
31768,353.0,390.0,15.0,140.0,1900.0,78.0,21.7,1015.6,14.1,0.0,1.8
31769,253.0,253.0,16.0,75.0,1400.0,120.0,22.1,1015.6,12.6,0.0,1.2
31770,230.0,230.0,16.0,79.0,1400.0,104.0,19.9,1015.7,13.8,0.0,0.0
31771,201.0,201.0,8.0,98.0,1500.0,42.0,17.1,1016.0,14.2,0.0,0.2
31772,215.0,225.0,5.0,133.0,2500.0,2.0,16.1,1016.6,14.3,0.0,1.2
31773,252.0,294.0,4.0,155.0,2800.0,2.0,15.0,1017.2,13.9,0.0,0.9
31774,297.0,344.0,4.0,168.0,2900.0,2.0,14.4,1017.7,13.4,0.0,0.3
31775,288.0,327.0,4.0,147.0,3400.0,2.0,13.8,1018.1,13.0,0.0,1.2
31776,298.0,325.0,4.0,144.0,3200.0,2.0,13.7,1018.3,12.9,0.0,0.0
31777,292.0,292.0,4.0,128.0,3000.0,2.0,13.2,1018.5,12.6,0.0,0.0
31778,285.0,288.0,4.0,121.0,3200.0,2.0,12.4,1018.4,11.8,0.0,1.3
31779,280.0,296.0,4.0,117.0,2500.0,2.0,12.1,1018.5,11.5,0.0,0.4
31780,286.0,286.0,3.0,110.0,2400.0,2.0,11.9,1018.4,11.3,0.0,0.6
31781,279.0,295.0,3.0,106.0,2300.0,2.0,10.9,1018.4,10.3,0.0,1.1
31782,273.0,273.0,2.0,92.0,2200.0,2.0,11.1,1018.4,10.6,0.0,0.1
31783,239.0,243.0,3.0,92.0,2100.0,2.0,10.7,1018.7,10.2,0.0,0.8
31784,182.0,182.0,3.0,85.0,1800.0,2.0,11.1,1018.8,10.6,0.0,0.5
31785,173.0,173.0,3.0,88.0,1800.0,2.0,12.6,1019.2,12.1,0.0,0.8
31786,173.0,173.0,4.0,89.0,1700.0,2.0,13.5,1019.5,12.7,0.0,0.9
31787,82.93337203901532,109.02330301717916,17.59094149754264,57.901642517076006,1271.294377232746,55.79504428314302,14.6,1019.6,11.7,0.0,0.7
31788,183.0,183.0,5.0,100.0,1700.0,2.0,15.3,1019.5,12.1,0.0,0.8
31789,173.0,173.0,6.0,103.0,1700.0,2.0,15.9,1018.9,12.8,0.0,1.4
31790,173.0,180.0,7.0,106.0,1700.0,2.0,16.1,1018.0,12.1,0.0,0.7
31791,186.0,197.0,6.0,110.0,1800.0,2.0,16.6,1017.4,12.9,0.0,1.4
31792,182.0,195.0,7.0,110.0,1600.0,2.0,16.7,1017.0,12.6,0.0,0.5
31793,170.0,185.0,6.0,111.0,1500.0,2.0,16.6,1016.9,12.7,0.0,0.3
31794,168.0,186.0,5.0,119.0,1700.0,2.0,16.3,1016.9,13.6,0.0,0.7
31795,177.0,212.0,5.0,128.0,2000.0,2.0,15.6,1017.1,13.6,0.0,0.0
31796,198.0,276.0,5.0,145.0,2400.0,2.0,15.5,1017.4,13.5,0.0,0.2
31797,206.0,285.0,7.0,147.0,2400.0,2.0,15.3,1017.8,13.1,0.0,0.9
31798,176.0,204.0,7.0,132.0,2300.0,2.0,15.0,1018.1,13.2,0.3,1.2
31799,178.0,213.0,5.0,118.0,2200.0,2.0,14.9,1018.3,13.6,0.1,0.5
31800,190.0,221.0,6.0,114.0,2000.0,2.0,14.9,1018.1,13.6,0.1,1.2
31801,171.0,197.0,5.0,98.0,1700.0,2.0,14.9,1017.5,13.4,0.0,1.1
31802,158.0,158.0,5.0,89.0,1400.0,2.0,14.5,1017.1,13.0,0.0,0.9
31803,137.0,137.0,6.0,84.0,1100.0,2.0,14.2,1016.7,13.1,0.0,1.2
31804,122.0,122.0,5.0,82.0,1000.0,2.0,14.2,1016.2,13.1,0.0,1.1
31805,107.0,107.0,4.0,79.0,900.0,2.0,14.3,1015.8,13.0,0.0,0.9
31806,108.0,108.0,3.0,82.0,800.0,2.0,14.3,1015.5,13.2,0.0,1.1
31807,105.0,105.0,2.0,79.0,800.0,2.0,14.3,1015.7,13.2,0.0,0.5
31808,103.0,103.0,2.0,78.0,900.0,2.0,14.3,1015.6,13.3,0.0,0.0
31809,103.0,103.0,3.0,75.0,1000.0,2.0,14.7,1015.6,13.6,0.0,1.1
31810,117.0,117.0,3.0,70.0,900.0,2.0,15.3,1016.0,13.1,0.0,0.7
31811,135.0,135.0,5.0,62.0,900.0,4.0,16.2,1015.9,13.1,0.0,0.9
31812,139.0,139.0,4.0,55.0,800.0,17.0,17.0,1014.6,12.7,0.0,1.6
31813,132.0,132.0,5.0,45.0,700.0,38.0,17.9,1013.7,13.0,0.0,1.7
31814,125.0,125.0,5.0,39.0,600.0,58.0,19.0,1013.2,12.7,0.0,1.3
31815,94.0,94.0,4.0,32.0,500.0,73.0,18.9,1012.2,12.6,0.0,1.4
31816,78.0,78.0,4.0,30.0,500.0,81.0,19.6,1011.9,12.6,0.0,2.1
31817,76.0,76.0,3.0,32.0,400.0,79.0,19.4,1011.6,12.4,0.0,2.3
31818,79.0,79.0,3.0,36.0,500.0,78.0,18.8,1011.4,12.3,0.0,2.0
31819,74.0,74.0,3.0,49.0,600.0,64.0,16.7,1011.6,13.0,0.0,0.1
31820,84.0,84.0,2.0,61.0,700.0,45.0,16.2,1012.1,12.9,0.0,0.7
31821,98.0,99.0,2.0,66.0,800.0,34.0,15.2,1012.8,13.0,0.0,0.8
31822,109.0,109.0,2.0,66.0,900.0,18.0,14.6,1013.3,13.0,0.0,0.3
31823,119.0,119.0,2.0,76.0,1100.0,2.0,14.5,1013.9,13.0,0.0,0.0
31824,146.0,161.0,2.0,94.0,1300.0,2.0,13.9,1014.5,12.9,0.0,0.4
31825,150.0,172.0,3.0,87.0,1500.0,2.0,12.7,1014.8,11.9,0.0,0.8
31826,140.0,152.0,2.0,77.0,1700.0,2.0,11.8,1015.1,11.0,0.0,1.1
31827,131.0,131.0,2.0,69.0,1000.0,2.0,12.5,1015.2,11.9,0.0,0.7
31828,133.0,133.0,2.0,68.0,1100.0,2.0,11.9,1014.9,11.1,0.0,0.8
31829,119.0,119.0,2.0,62.0,1000.0,2.0,10.2,1015.3,9.6,0.0,1.2
31830,71.0,71.0,2.0,59.0,700.0,2.0,11.2,1015.8,10.6,0.0,2.0
31831,28.0,28.0,2.0,59.0,500.0,2.0,10.4,1016.7,9.5,0.0,0.9
31832,58.0,101.0,2.0,59.0,800.0,2.0,11.3,1017.1,10.5,0.0,1.8
31833,80.0,109.0,2.0,57.0,1000.0,2.0,13.7,1018.0,10.5,0.0,1.2
31834,69.0,69.0,2.0,52.0,800.0,9.0,16.1,1018.6,9.5,0.0,1.6
31835,58.0,58.0,2.0,46.0,600.0,20.0,18.1,1018.8,7.2,0.0,2.2
31836,37.0,37.0,2.0,39.0,400.0,32.0,19.4,1018.7,5.8,0.0,1.5
31837,32.0,32.0,2.0,32.0,400.0,42.0,20.4,1017.7,2.2,0.0,1.5
31838,34.0,34.0,2.0,31.0,400.0,53.0,21.0,1016.7,2.7,0.0,1.4
31839,26.0,26.0,2.0,33.0,400.0,58.0,21.6,1015.8,1.8,0.0,1.7
31840,34.0,45.0,2.0,41.0,400.0,55.0,22.3,1015.2,3.4,0.0,1.7
31841,32.0,51.0,2.0,41.0,300.0,67.0,21.6,1014.9,5.9,0.0,2.0
31842,57.0,125.0,2.0,41.0,400.0,95.0,20.1,1014.9,4.9,0.0,2.3
31843,52.0,73.0,2.0,48.0,500.0,76.0,18.1,1015.2,6.3,0.0,1.3
31844,61.0,79.0,2.0,82.0,700.0,30.0,15.2,1015.7,7.7,0.0,0.9
31845,58.0,101.0,2.0,112.0,900.0,2.0,17.4,1016.4,9.3,0.0,1.8
31846,90.0,187.0,7.0,85.0,1500.0,28.0,16.0,1017.1,9.9,0.0,1.1
31847,117.0,197.0,7.0,91.0,1900.0,15.0,14.3,1017.5,10.5,0.0,0.6
31848,129.0,183.0,4.0,92.0,2100.0,5.0,13.3,1018.2,11.4,0.0,0.7
31849,132.0,160.0,5.0,90.0,2500.0,3.0,14.3,1018.1,12.2,0.0,1.2
31850,125.0,169.0,4.0,83.0,2000.0,4.0,14.9,1017.9,12.8,0.0,1.0
31851,119.0,151.0,4.0,77.0,2000.0,4.0,14.5,1017.5,12.9,0.0,1.4
31852,109.0,140.0,4.0,60.0,1700.0,11.0,14.2,1017.3,12.2,0.0,1.5
31853,93.0,93.0,4.0,80.0,1500.0,2.0,14.2,1016.7,11.5,0.0,1.5
31854,87.0,123.0,3.0,77.0,1500.0,2.0,14.3,1016.7,11.6,0.0,1.3
31855,79.0,134.0,3.0,70.0,1300.0,2.0,14.5,1017.1,11.8,0.0,0.6
31856,72.0,146.0,2.0,69.0,1200.0,2.0,14.5,1017.3,12.0,0.0,0.5
31857,72.0,163.0,3.0,69.0,1200.0,2.0,14.9,1017.6,12.2,0.0,0.8
31858,69.0,165.0,4.0,67.0,1200.0,2.0,15.2,1018.0,12.3,0.0,1.0
31859,90.0,215.0,4.0,71.0,1300.0,2.0,15.7,1018.0,12.8,0.0,0.4
31860,100.0,213.0,4.0,75.0,1400.0,2.0,16.3,1017.4,13.0,0.0,0.5
31861,118.0,216.0,5.0,81.0,1500.0,2.0,17.0,1016.5,13.3,0.0,1.5
31862,148.0,230.0,7.0,81.0,1700.0,9.0,17.5,1015.3,13.4,0.0,1.5
31863,151.0,199.0,9.0,79.0,1800.0,19.0,17.8,1014.4,13.7,0.0,2.1
31864,157.0,206.0,10.0,89.0,1900.0,18.0,17.6,1013.9,13.5,0.0,2.1
31865,160.0,219.0,9.0,94.0,1900.0,12.0,17.3,1013.8,14.0,0.0,1.5
31866,166.0,218.0,7.0,94.0,1900.0,6.0,17.0,1013.6,13.9,0.0,1.2
31867,182.0,227.0,6.0,95.0,1900.0,5.0,16.8,1013.6,14.1,0.0,1.6
31868,189.0,231.0,6.0,105.0,2000.0,2.0,16.7,1013.9,14.2,0.0,0.9
31869,190.0,241.0,6.0,104.0,2000.0,2.0,16.7,1014.2,14.3,0.0,1.3
